french cuisine,-3.871201010907891
cuisine or,-3.4499875458315876
or california,-4.388257184424518
or something,-4.388257184424518
something like,-2.6079667425452278
like that,-5.722931293494962
<s> i've,-8.361124005766348
got a,-1.0296194171811581
about omnivore,-6.360438546633731
omnivore </s>,-0.6931471805599453
<s> that,-7.2625117170982385
that was,-4.189654742026425
was chez-panisse,-2.3513752571634776
cafe what,-5.017279836814924
okay that,-5.1647859739235145
that one,-5.288267030694535
one looks,-4.820281565605037
looks pretty,-1.0986122886681098
pretty good,-1.2992829841302609
good end,-4.852030263919617
end of,-0.2231435513142097
of session,-5.08965183441448
session </s>,0.0
any austrian,-5.308267697401205
austrian restaurants,-0.40546510810816444
of all,-4.242353974027276
all italian,-4.07753744390572
open after,-2.423537703411708
after midnight,-0.8109302162163288
midnight </s>,0.0
i do,-5.98860331482695
spend too,-5.7430031878094825
too much,-1.4170660197866443
that does,-4.189654742026425
does not,-1.3609765531356008
not matter,-2.7263993397704067
matter i,-3.676300671907076
car </s>,-0.7563260821814769
i get,-4.105872067393168
get spaghetti,-4.663439094112067
spaghetti in,-2.70805020110221
the caffe,-5.2284312390838705
oh which,-4.110873864173311
which are,-2.9831534913471307
are the,-2.496741107435003
the cheapest,-4.71760561531788
cheapest places,-2.4849066497880004
places near,-2.9444389791664407
near i__c__s__i,-1.9924301646902063
i__c__s__i where,-5.1647859739235145
most affordable,-3.332204510175204
affordable places,0.0
places close,-3.6375861597263857
i__c__s__i for,-4.471638793363569
any food,-4.39197696552705
food is,-3.873601972445429
is good,-4.31748811353631
good for,-4.1588830833596715
for me,-3.942328354923475
me </s>,-3.5749351947647185
spend five,-3.1780538303479458
you get,-4.716711560720999
get at,-3.2771447329921766
at la,-5.231108616854587
<s> addison,-9.054271186326293
know mel's,-5.365976015021851
mel's restaurant,-2.639057329615259
which restaurant,-2.760009940032921
restaurant is,-4.144456603649449
is farthest,-6.1092475827643655
farthest away,0.0
where do,-3.508555899982655
do i,-3.0220495818713644
get german,-3.5648268054439574
german food,-0.8614824953791601
get egyptian,-4.663439094112067
egyptian or,-0.6931471805599453
or arabian,-5.081404364984463
arabian food,0.0
there a,-1.791759469228055
a middle,-6.956545443151569
middle eastern,-0.2006706954621511
eastern restaurant,-2.9444389791664407
the morning,-5.633896347192034
morning </s>,-0.1431008436406733
me la,-6.833031732786201
mediterranee </s>,-0.40546510810816444
for taiwanese,-6.507277712385012
taiwanese food,-0.2876820724517809
each meal,-1.0986122886681098
meal </s>,-0.5978370007556204
walk about,-3.56953269648137
five to,-3.455264602932431
about this,-5.444147814759576
this taiwan,-4.7535901911063645
please can,-4.955827057601261
menu of,-1.7346010553881064
of this,-5.495116942522644
for asian,-6.507277712385012
asian lunch,-3.5263605246161616
oh no,-2.7245795030534206
no i,-1.9292892678192728
i plan,-6.835901175214153
plan to,0.0
wanna walk,-4.919980925828125
walk more,-4.2626798770413155
<s> give,-4.6234543874829805
the cambodiana's,-6.32704352775198
cambodiana's restaurant,-2.639057329615259
want more,-4.745897845483209
barbecue restaurant,-1.5198257537444133
out into,-4.060443010546419
into american,-1.6094379124341003
the german,-6.32704352775198
german restaurants,-1.4294665329850993
the japanese,-5.921578419643816
not more,-2.0332521592104613
i still,-6.548219102762372
still wanna,-2.1972245773362196
restaurant i,-5.019925341003348
spend not,-4.6443908991413725
wanna drive,-4.22683374526818
drive </s>,-1.9095425048844386
spend six,-4.356708826689592
six to,-2.0541237336955462
to twelve,-6.294896929650995
drive less,-3.295836866004329
restaurant has,-5.936216072877503
has sushi,-3.6375861597263857
the nicest,-7.020190708311925
nicest waiter,0.0
waiter </s>,0.0
for mediterranean,-6.507277712385012
mediterranean food,-0.5465437063680699
<s> in,-5.835395361458093
in ten,-5.948034989180646
spend between,-3.1780538303479458
between six,-2.3513752571634776
six and,-3.6635616461296463
spend whatever,-5.7430031878094825
whatever money,-0.6931471805599453
money it,-3.7376696182833684
it costs,-3.9148760744105524
costs </s>,-0.5753641449035618
distance can,-5.25227342804663
be up,-3.9968892260713877
dinner to,-5.0604830998238235
to that,-7.904334842085095
that restaurant,-3.342356881639222
the end,-7.020190708311925
end </s>,-1.6094379124341003
oh i'd,-2.501435951739211
find out,-1.8803128665695
out all,-4.060443010546419
all greek,-3.3843902633457743
greek restaurants,-1.6397432619294292
<s> on,-5.065287139762019
sunday or,-3.970291913552122
a meal,-4.877103901471733
than thirty,-3.150722936630974
thirty minutes,-0.8145080375642128
minutes by,-3.8815637979434374
by car,-1.6739764335716716
restaurant vasiliki,-6.6293632534374485
have information,-4.216830327405391
about chinese,-5.107675578138363
all chinese,-3.3843902633457743
restaurants where,-5.444579873526289
where the,-5.117993812416755
the meal,-4.622295435513554
meal is,-3.283414346005772
is less,-5.41610040220442
five dollar,-3.5730476385888146
dollar </s>,-0.5108256237659907
i'm able,-5.805134968916488
able to,0.0
travel up,-2.1400661634962708
to thirty,-5.707110264748875
any german,-3.9219733362813143
any restaurant,-4.055504728905837
with imported,-4.189654742026425
imported beer,0.0
beer </s>,0.0
have rose,-6.61472560020376
rose wine,0.0
wine </s>,-0.10536051565782628
with having,-4.189654742026425
having more,-2.4849066497880004
than hundred,-4.885323992019081
hundred places,-3.1780538303479458
need a,-1.213022639845854
with more,-4.189654742026425
places oh,-3.6375861597263857
like californian,-6.639222025369117
californian food,-0.6466271649250525
eat each,-6.7226297948554485
each day,-1.0986122886681098
like chinese,-5.722931293494962
food could,-6.438551329906966
make me,-3.6375861597263857
some proposals,-6.0473721790462776
proposals </s>,0.0
tonight to,-3.713572066704308
to chinese,-6.805722553416985
much maybe,-4.48863636973214
maybe between,-3.4657359027997265
and eight,-4.718498871295094
eight dollars,-0.4744579795951158
have sushi,-5.921578419643816
sushi today,-3.6635616461296463
know anything,-3.5742165457937967
anything more,-3.367295829986474
restaurants i,-6.137727054086234
place called,-5.0106352940962555
called sushi-ko,-2.4849066497880004
sushi-ko </s>,0.0
guess the,-2.3025850929940455
cuisine is,-4.143134726391533
best all,-3.6109179126442243
all over,-4.07753744390572
over the,-5.566434283504978
the world,-7.020190708311925
world do,0.0
have something,-5.005287687769661
something appropriate,-4.553876891600541
appropriate for,0.0
me french,-6.833031732786201
french restaurants,-1.9252908618525775
tomorrow night,-2.624668592163159
night to,-4.532599493153256
would spend,-5.298317366548036
spend until,-5.7430031878094825
until twenty,-0.6931471805599453
be </s>,-5.942799375126701
<s> should,-6.415213856711035
be in,-2.898276937403278
in driving,-5.2548878086207
driving distance,0.0
that la,-5.288267030694535
what can,-3.2685314153140617
about i,-7.053585727193677
think it,-3.4657359027997265
it was,-4.069026754237811
was called,-3.044522437723423
called metropole,-2.4849066497880004
all french,-4.07753744390572
eat european,-6.7226297948554485
european food,-0.6931471805599453
the evening,-4.535284058523925
say up,-3.828641396489095
fifteen dollar,-4.197201947661808
to three,-7.904334842085095
three kilometers,-3.1354942159291497
kilometers </s>,0.0
about nadine's,-6.360438546633731
nadine's </s>,-0.5108256237659907
do it,-5.730099782973574
it in,-5.860786223465865
<s> two,-6.221057842270078
two kilometers,-4.382026634673881
about top,-7.053585727193677
dog </s>,-0.5108256237659907
the surroundings,-7.020190708311925
surroundings of,0.0
mexican </s>,-2.951929650895598
twenty dollar,-4.073291153024268
have european,-5.516113311535651
european breakfast,-3.0910424533583156
it could,-3.0275728794096497
could be,-1.3535045382968995
a surrounding,-6.956545443151569
surrounding of,0.0
of five,-4.578826210648489
five kilometers,-4.26619481914876
any chinese,-4.9028025892930405
the early,-7.020190708311925
early evening,0.0
on this,-5.5626028611934215
this list,-4.060443010546419
list serve,-5.54907608489522
does hong-kong,-3.6635616461296463
villa serve,-2.772588722239781
serve spicy,-3.295836866004329
spicy szechuan,-2.772588722239781
szechuan cuisine,-1.9459101490553135
are any,-4.037186148382152
list open,-5.54907608489522
open in,-4.3694478524670215
list me,-4.855928904335275
my in-laws,-3.2188758248682006
in-laws will,-0.6931471805599453
will visit,-4.0943445622221
visit me,-1.0986122886681098
me next,-6.833031732786201
next weekend,-3.58351893845611
weekend and,-3.7612001156935624
take them,-3.6635616461296463
them to,-1.0986122886681098
a indian,-6.956545443151569
restaurant any,-6.6293632534374485
any suggestions,-6.0014148779611505
suggestions </s>,0.0
my budget,-3.912023005428146
budget is,0.0
is very,-5.41610040220442
very limited,-4.812184355372417
limited and,0.0
should preferably,-5.153291594497779
preferably be,-2.0794415416798357
of these,-3.4156754008428085
restaurants serves,-6.137727054086234
serves southern,-3.1354942159291497
southern indian,-1.6094379124341003
indian cuisine,-4.179502370562408
have been,-6.61472560020376
been told,-1.0986122886681098
told that,0.0
that the,-3.9019726695746444
the first,-5.074280559256612
first restaurant,-0.6931471805599453
list serves,-5.54907608489522
serves south,-3.1354942159291497
south indian,-1.7346010553881064
indian dishes,-5.278114659230518
dishes </s>,-0.6931471805599453
know of,-2.8810693652338513
of any,-3.9910395457463705
that serve,-3.2088254890146994
serve pickled,-3.9889840465642745
pickled pigs,0.0
pigs feet,0.0
feet </s>,-0.6931471805599453
about boiled,-7.053585727193677
boiled pigs,0.0
feet that's,-1.791759469228055
that's a,-3.2386784521643803
a german,-4.123332099095353
german delicacy,-4.2626798770413155
delicacy </s>,0.0
the listed,-7.020190708311925
listed restaurants,-1.0986122886681098
restaurants don't,-6.137727054086234
don't sound,-5.517452896464707
sound like,0.0
like german,-5.540609736701008
restaurants can,-5.444579873526289
me an,-6.139884552226255
an excerpt,-4.983606621708336
excerpt of,0.0
of their,-5.495116942522644
their menus,-1.3862943611198906
menus </s>,0.0
you at,-6.326149473155099
at least,-3.4393491476265314
least list,-1.791759469228055
the nationality,-7.020190708311925
nationality of,0.0
these restaurants,-0.5978370007556204
my wedding,-3.912023005428146
wedding anniversary,0.0
anniversary is,0.0
is coming,-5.41610040220442
coming up,-1.3862943611198906
up and,-4.3694478524670215
the really,-7.020190708311925
the kind,-5.4107527958778245
food doesn't,-6.0330862217988015
matter as,-5.062595033026967
as it,-3.1135153092103742
it is,-3.6635616461296463
is expensive,-5.41610040220442
this saturday,-4.7535901911063645
distance doesn't,-2.54422322694442
matter we're,-5.062595033026967
we're gonna,0.0
gonna take,-1.9459101490553135
a chauffeured,-6.956545443151569
chauffeured limousine,0.0
limousine </s>,0.0
please list,-4.2626798770413155
list only,-5.54907608489522
only those,-3.7612001156935624
those restaurants,0.0
the highest,-7.020190708311925
highest price,0.0
category </s>,-0.6931471805599453
metropole restaurant,-3.258096538021482
you </s>,-3.8412428233670988
i'm very,-4.418840607796598
very hungry,-3.713572066704308
dinner this,-4.772801027372043
<s> maybe,-6.569364536538294
maybe asian,-3.4657359027997265
or african,-5.081404364984463
african would,-2.9444389791664407
be fine,-3.5449041023283305
shouldn't be,-0.5389965007326869
dollars including,-5.869296913133774
including all,-0.6931471805599453
the drinks,-7.020190708311925
drinks </s>,-0.3364722366212129
no problem,-4.4942386252808095
problem because,-1.3862943611198906
a fast,-6.263398262591624
fast car,-2.9444389791664407
car maybe,-3.891820298110627
maybe not,-3.4657359027997265
minutes with,-4.980176086611547
the blue,-4.822966130975706
nile it,-2.890371757896165
it sounds,-5.860786223465865
sounds very,-1.3862943611198906
very good,-4.812184355372417
good could,-4.852030263919617
a menu,-4.471638793363569
menu </s>,-1.2237754316221157
the shin-shin,-7.020190708311925
shin-shin please,-2.1972245773362196
shin-shin looks,-2.1972245773362196
looks fine,-1.0986122886681098
fine can,-3.6635616461296463
please make,-4.955827057601261
reservation for,-0.916290731874155
a table,-6.263398262591624
table this,-0.6931471805599453
evening at,-4.189654742026425
seven </s>,-3.332204510175204
to lunch,-6.11257537285704
not familiar,-5.616771097666572
familiar with,0.0
with berkeley,-4.189654742026425
berkeley at,-5.049856007249537
all it,-4.07753744390572
be far,-4.333361462692601
away </s>,-0.7939518796819109
food especially,-7.1316985104669115
especially bavarian,0.0
bavarian is,-0.6931471805599453
is my,-5.41610040220442
my preferred,-3.912023005428146
preferred kind,0.0
okay then,-4.471638793363569
then let's,-1.791759469228055
let's try,-2.2845665874913674
try middle,-4.04305126783455
middle european,-3.0910424533583156
european </s>,-3.0910424533583156
<s> money's,-9.054271186326293
money's no,0.0
problem it,-1.3862943611198906
it has,-2.9704144655697013
has to,-0.5020919437972361
be expensive,-4.55650501400681
expensive because,-5.0106352940962555
a very,-4.471638793363569
very prosperous,-4.812184355372417
prosperous guest,0.0
guest with,0.0
with me,-2.580216829592325
try the,-4.04305126783455
metropole at,-3.258096538021482
at shattuck,-5.231108616854587
shattuck </s>,-0.8266785731844679
like french,-5.722931293494962
food a,-7.1316985104669115
lot please,-3.258096538021482
evening for,-4.189654742026425
table for,-0.6931471805599453
for two,-5.408665423716902
two persons,-3.6888794541139363
persons at,-0.6931471805599453
at eight,-4.132496328186477
eight </s>,-3.1135153092103742
about caffe,-4.345535526091466
venezia do,-3.4657359027997265
do they,-2.016527716269267
they have,-1.0330150061822965
have tortellini,-6.61472560020376
tortellini </s>,0.0
please cancel,-5.648974238161206
cancel the,0.0
the reservation,-7.020190708311925
reservation at,-1.3862943611198906
at the,-2.1400661634962708
other restaurant,-3.4657359027997265
prefer caffe,-3.2188758248682006
some african,-5.354224998486333
african food,-0.6418538861723948
go not,-5.493061443340548
not farther,-4.923623917106626
farther than,-0.2876820724517809
about if,-7.053585727193677
if the,-2.751535313041949
is about,-5.41610040220442
about half,-4.974144185513841
please provide,-5.648974238161206
provide me,0.0
about blue,-5.667291366073786
for italian,-4.3100531350487925
italian dinner,-5.375278407684165
go today,-5.493061443340548
for us,-5.814130531825066
us both,-0.40546510810816444
both </s>,-0.916290731874155
be very,-3.3778500176651645
try it,-2.6567569067146595
it with,-5.16763904290592
with fast,-4.189654742026425
don't like,-4.1311585353448175
like pizza,-6.233756917260952
so what,-4.605170185988091
about russian,-5.954973438525567
russian dinner,-3.068052935133617
would go,-5.991464547107982
go a,-4.1067670822206574
a distance,-4.653960350157523
of six,-6.18826412308259
six minutes,-3.6635616461296463
so provide,-4.605170185988091
the ristorante,-5.921578419643816
saturday in,-5.0689042022202315
a famous,-6.956545443151569
famous american,0.0
don't know,-3.4380113547848716
know how,-3.979681653901961
how much,-2.065455299705096
need for,-3.6109179126442243
a excellent,-6.956545443151569
excellent dinner,-1.0986122886681098
oh it,-3.012261575505202
be too,-4.151039905898646
i__c__s__i probably,-5.1647859739235145
probably a,-1.3862943611198906
mile or,-2.6026896854443837
get you,-4.663439094112067
you helped,-6.326149473155099
helped in,0.0
in take,-5.948034989180646
take any,-2.9704144655697013
any cost,-3.804190300624931
cost for,-3.6888794541139363
for </s>,-4.897839799950911
about soup,-5.954973438525567
me once,-6.833031732786201
once more,-1.0986122886681098
more the,-6.2324480165505225
about saul's,-6.360438546633731
what saul's,-5.666426688112432
deli is,-2.9444389791664407
is like,-6.1092475827643655
the available,-7.020190708311925
available meals,-2.3978952727983707
meals at,-0.6931471805599453
at saul's,-5.231108616854587
it again,-4.762173934797756
again can,-5.043425116919247
the type,-4.381133378696666
of courses,-6.18826412308259
courses i,0.0
at that,-4.132496328186477
over please,-3.3151424848984825
let's have,-4.923623917106626
a nice,-4.0661736852554045
nice french,-3.332204510175204
still want,-2.1972245773362196
<s> take,-9.054271186326293
the categories,-7.020190708311925
categories </s>,0.0
i will,-4.676416925860781
will stay,-4.0943445622221
stay with,-1.3862943611198906
with this,-4.189654742026425
this one,-3.367295829986474
one mile,-1.824549292051046
about la,-3.9625432738353608
the meals,-7.020190708311925
at chez-panisse,-4.537961436294641
have other,-5.921578419643816
other gourmet,-3.4657359027997265
gourmet restaurants,0.0
restaurants californian,-6.137727054086234
californian style,-3.044522437723423
style </s>,-1.3862943611198906
<s> howbout,-5.588535283526567
howbout </s>,-3.6109179126442243
other charming,-3.4657359027997265
charming restaurants,0.0
have restaurants,-6.61472560020376
have cafes,-6.61472560020376
cafes in,-1.0986122886681098
in your,-3.86859344750081
your list,-0.9650808960435872
wednesday for,-2.847812143477369
mind about,-1.8971199848858813
the money,-5.921578419643816
the length,-7.020190708311925
length of,0.0
the travel,-7.020190708311925
<s> excellent,-9.054271186326293
excellent </s>,-1.0986122886681098
place for,-2.371577964480997
any good,-3.362357548345891
for thai,-4.561367563329698
dollars maximum,-6.56244409369372
maximum </s>,0.0
the place,-5.2284312390838705
place should,-3.912023005428146
be reachable,-5.942799375126701
reachable within,0.0
within ten,-1.8632184332102
know more,-1.9319888105367053
have the,-4.1298189504157605
me back,-6.833031732786201
back the,-3.295836866004329
<s> there,-7.667976825206403
there is,-3.0726933146901194
is a,-3.1135153092103742
place it's,-4.31748811353631
it's called,-3.1986731175506815
called like,-2.4849066497880004
like plearn,-7.332369205929062
cuisine just,-4.143134726391533
just give,-3.58351893845611
more details,-5.539300835990577
details about,-0.40546510810816444
please the,-4.955827057601261
in some,-4.156275519952591
italian place,-5.375278407684165
<s> around,-6.857046608990075
around thirty,-2.772588722239781
<s> walking,-9.054271186326293
<s> fifteen,-6.656375913527923
about joshu-ya,-5.444147814759576
joshu-ya </s>,-0.25131442828090605
to pizza,-7.904334842085095
pizza place,-2.9856819377004897
<s> three,-6.656375913527923
three dollars,-2.2192034840549946
<s> five,-5.443353273682069
my mother,-3.2188758248682006
mother out,-0.6931471805599453
to an,-4.572130331909891
money to,-3.332204510175204
spend let's,-5.7430031878094825
say no,-3.1354942159291497
we are,-3.044522437723423
are going,-5.135798437050262
going to,-0.9650808960435872
walk let's,-4.2626798770413155
minutes oh,-5.673323267171493
eat something,-5.6240175061873385
something tomorrow,-4.553876891600541
tomorrow morning,-4.23410650459726
morning somewhere,-2.70805020110221
somewhere in,-1.916922612182061
american breakfast,-2.6583505325499375
as close,-2.70805020110221
close as,-3.355735007585398
<s> at,-6.346220985224083
at what,-4.132496328186477
what time,-3.8746672188843774
time does,-1.6739764335716716
does this,-3.6635616461296463
restaurant open,-4.683453104382135
like this,-7.332369205929062
time to,-2.772588722239781
an italian,-1.2700345550040286
italian restaurant,-1.5040773967762742
the late,-7.020190708311925
late evening,-3.1354942159291497
<s> fifty,-7.444833273892193
doesn't really,-3.030823593365261
really matter,-2.0614230361771577
well i,-1.6094379124341003
care about,-1.2656663733312759
cost you,-5.075173815233827
you could,-6.326149473155099
could give,-4.787491742782046
more restaurants,-5.539300835990577
okay could,-5.1647859739235145
of very,-5.08965183441448
expensive restaurants,-2.371577964480997
restaurants but,-6.137727054086234
about which,-7.053585727193677
which kind,-2.9831534913471307
it doesn't,-1.9487632180377197
matter which,-4.3694478524670215
matter when,-5.062595033026967
when i,-2.772588722239781
like just,-6.639222025369117
just to,-2.890371757896165
far as,-2.9856819377004897
as you,-3.1135153092103742
you want,-5.633002292595154
want </s>,-5.556828061699537
<s> just,-6.751686093332248
just cut,-3.58351893845611
cut down,0.0
down the,-0.6931471805599453
list to,-5.54907608489522
about fondue,-5.444147814759576
fondue fred's,-0.1823215567939546
fred's in,-1.6094379124341003
in telegraph,-5.948034989180646
telegraph avenue,-0.9555114450274363
the swiss,-7.020190708311925
swiss food,0.0
so what's,-4.605170185988091
the price,-3.5862035038267788
price for,-2.7880929087757464
an average,-4.983606621708336
average meal,-0.6931471805599453
meal in,-3.6888794541139363
in this,-4.002124840125332
<s> some,-6.415213856711035
about restaurant,-7.053585727193677
restaurant in,-3.074015191948035
in solano,-5.948034989180646
solano avenue,-0.5108256237659907
you go,-5.633002292595154
go back,-3.190476350346503
back to,-0.07696104113612832
see only,-4.430816798843313
only restaurants,-3.7612001156935624
in shattuck,-5.948034989180646
shattuck avenue,-1.3862943611198906
berkeley italian,-5.049856007249537
cheapest italian,-2.4849066497880004
the dinner,-5.633896347192034
just five,-3.58351893845611
minutes far,-4.980176086611547
icksee by,-4.804021044733257
by walk,-3.4657359027997265
can reach,-6.115892125483034
reach by,-0.6931471805599453
car in,-3.891820298110627
in five,-5.2548878086207
restaurant caffe,-6.6293632534374485
a dinner,-4.123332099095353
expensive chinese,-4.31748811353631
matter the,-3.1166848839716534
cost of,-3.283414346005772
vegetarian dinner,-3.970291913552122
what's a,-2.3978952727983707
restaurant a,-6.6293632534374485
the closest,-4.535284058523925
closest french,-2.639057329615259
to icksee,-4.726281011737149
cost </s>,-2.367123614131617
the close,-7.020190708311925
close day,-4.454347296253507
day of,-1.791759469228055
of metropole,-6.18826412308259
what are,-3.0273693584971735
other what,-3.4657359027997265
other french,-3.4657359027997265
i dunno,-7.934513463882263
dunno what's,0.0
what's </s>,-3.4965075614664802
about au-coquelet,-4.751000634199631
au-coquelet </s>,-0.07145896398214498
of portuguese,-6.18826412308259
portuguese restaurants,-1.5040773967762742
me list,-6.833031732786201
of japanese,-6.18826412308259
on telegraph,-3.9531649487593215
telegraph </s>,-0.6190392084062235
just for,-3.58351893845611
go on,-2.5226469777708473
restaurant five,-5.530750964769339
icksee spending,-4.804021044733257
spending </s>,-1.9459101490553135
we like,-3.044522437723423
icksee for,-4.804021044733257
dinner spending,-6.159095388491933
spending not,-1.9459101490553135
icksee not,-4.804021044733257
not spending,-4.518158808998462
eat japanese,-5.336335433735558
<s> say,-7.1083610372709805
say twenty,-2.7300291078209855
per head,-3.4339872044851463
five mile,-5.652489180268651
mile radius,-2.890371757896165
radius </s>,-0.6931471805599453
little more,-1.845826690498331
about joshu-ya's,-7.053585727193677
joshu-ya's </s>,0.0
about kirala,-5.667291366073786
about sushi-ko,-5.444147814759576
out about,-2.114532861491106
the area,-4.94074916663209
about dinner,-5.954973438525567
the neighborhood,-5.921578419643816
neighborhood of,-0.40546510810816444
of berkeley,-4.242353974027276
a bit,-5.857933154483459
a fancy,-5.0106352940962555
fancy restaurant,-2.0149030205422647
<s> next,-6.974829644646458
next thursday,-2.1972245773362196
thursday </s>,-0.38299225225610584
be really,-4.844187086458591
really expensive,-3.3141860046725258
as we,-3.8066624897703196
get </s>,-4.663439094112067
about le,-4.751000634199631
le bateau,-0.2411620568168881
bateau ivre,0.0
ivre </s>,-0.1431008436406733
<s> let,-6.751686093332248
let me,0.0
me see,-4.887121583730887
really close,-2.908720896564361
breakfast instead,-5.123963979403259
instead </s>,-0.15415067982725836
breakfast at,-3.332204510175204
at a,-2.592051287239328
really cheap,-2.908720896564361
cheap place,-3.367295829986474
place tomorrow,-5.0106352940962555
this for,-3.654977902438255
what kinds,-4.567814399444322
a moderate,-6.263398262591624
moderate distance,-2.1972245773362196
distance away,-5.25227342804663
<s> fif!teen,-9.054271186326293
fif!teen minutes,-0.40546510810816444
said fif!teen,-4.07753744390572
within half,-3.654977902438255
half a,-0.8183103235139514
about sandwiches,-6.360438546633731
<s> sandwiches,-9.054271186326293
the homemade,-5.633896347192034
food right,-6.438551329906966
be lunch,-5.249652194566756
about sun-hong-kong,-5.954973438525567
sun-hong-kong </s>,-0.40546510810816444
<s> sun-hong-kong,-9.054271186326293
vegetarian restaurant,-2.0984897366505306
eat next,-5.113191882421348
next monday,-2.4849066497880004
monday i,-3.1354942159291497
close by,-2.151762203259462
by here,-3.4657359027997265
said i,-1.3694872428035094
<s> close,-6.857046608990075
the pizza,-7.020190708311925
<s> jupiter,-7.955658897658184
jupiter </s>,-0.2231435513142097
about greek,-5.444147814759576
<s> !dinner,-9.054271186326293
!dinner and,0.0
much it,-2.6968769005040847
want !greek,-6.943122422819428
!greek food,-0.6931471805599453
what meal,-5.666426688112432
<s> end,-7.955658897658184
what good,-4.567814399444322
good french,-3.7534179752515073
restaurants there,-6.137727054086234
there are,-4.68213122712422
are in,-4.442651256490317
a saturday,-4.183956720911787
what else,-4.973279507552487
else can,-1.0986122886681098
about la-tour-eiffel,-5.954973438525567
la-tour-eiffel </s>,0.0
you return,-5.633002292595154
return to,0.0
all restaurants,-2.9789251552376097
information arinell's,-5.683579767338681
arinell's pizza,0.0
information japanese,-5.683579767338681
yeah my,-1.9459101490553135
parents are,-1.0986122886681098
are coming,-5.135798437050262
coming into,-1.3862943611198906
town and,-1.791759469228055
and they're,-5.817111159963204
they're paying,-0.6931471805599453
paying so,0.0
so i'd,-3.912023005428146
nice restaurant,-1.7227665977411035
restaurant california,-6.6293632534374485
cuisine for,-4.143134726391533
eat california,-6.7226297948554485
matter where,-5.062595033026967
where it,-5.117993812416755
is </s>,-4.31748811353631
<s> they'll,-9.054271186326293
they'll be,0.0
be here,-5.942799375126701
here two,-3.8066624897703196
two weeks,-4.382026634673881
weeks from,0.0
from saturday,-4.840242308167575
saturday so,-5.0689042022202315
good and,-4.852030263919617
and anytime,-5.817111159963204
anytime in,-0.6931471805599453
evening would,-4.189654742026425
want california,-6.943122422819428
cuisine and,-4.143134726391533
it a,-5.16763904290592
a week,-6.263398262591624
week from,-2.890371757896165
you just,-5.633002292595154
just tell,-3.58351893845611
pastoral </s>,-0.4700036292457356
today cheap,-4.852030263919617
food would,-5.052256968787075
good no,-4.852030263919617
no make,-4.4942386252808095
that thai,-5.288267030694535
thai </s>,-3.770459441106359
want cheap,-4.997212273764115
cheap thai,-4.283586561860629
i'm in,-4.013375499688434
a hurry,-5.857933154483459
hurry so,-1.0986122886681098
be fast,-5.942799375126701
fast </s>,-1.845826690498331
eat today,-3.3214324131932926
today real,-4.852030263919617
real soon,-2.3025850929940455
soon </s>,0.0
out this,-4.060443010546419
this sunday,-3.144152278672264
sunday for,-3.2771447329921766
for omelets,-6.507277712385012
omelets and,-1.3862943611198906
and cappuccino,-5.817111159963204
cappuccino somewhere,-0.6931471805599453
in north,-5.2548878086207
north berkeley,-1.0986122886681098
<s> cappuccino,-9.054271186326293
cappuccino for,-0.6931471805599453
breakfast on,-3.1780538303479458
well what,-3.4011973816621555
are omelets,-5.135798437050262
omelets anyways,-1.3862943611198906
anyways i,0.0
guess it,-0.916290731874155
be french,-5.942799375126701
california or,-3.295836866004329
or just,-5.081404364984463
just plain,-3.58351893845611
plain old,0.0
old american,0.0
american </s>,-2.0605135317943173
yeah i,-1.9459101490553135
my girlfriend,-3.912023005428146
girlfriend out,0.0
this would,-4.7535901911063645
be next,-5.942799375126701
next tuesday,-2.4849066497880004
tuesday say,-4.189654742026425
say between,-3.828641396489095
between seven,-3.7376696182833684
seven and,-3.332204510175204
eight o'clock,-2.4203681286504293
o'clock at,-1.7047480922384253
at night,-3.1516670751747506
night and,-2.9231615807191553
and we'll,-5.817111159963204
we'll be,0.0
be going,-3.9968892260713877
going from,-3.044522437723423
from work,-5.53338948872752
work so,-0.6931471805599453
what place,-5.666426688112432
place has,-5.0106352940962555
has the,-2.9444389791664407
best croissants,-2.917770732084279
croissants in,-0.6931471805599453
croissants </s>,-0.6931471805599453
don't we,-5.517452896464707
we just,-3.044522437723423
just go,-3.58351893845611
for pizza,-5.814130531825066
pizza instead,-4.59511985013459
my friends,-3.912023005428146
friends and,-0.40546510810816444
and i'll,-5.817111159963204
i'll be,-2.159484249353372
be getting,-5.942799375126701
getting together,0.0
together tonight,0.0
tonight round,-3.713572066704308
round six,-1.0986122886681098
in town,-4.561740628060756
town that,-1.791759469228055
serve middle,-3.9889840465642745
eastern food,-0.5465437063680699
this friday,-2.9618307218783095
far it,-2.803360380906535
<s> eat,-7.2625117170982385
friday </s>,-0.6418538861723948
<s> friday,-6.058538912772303
friday dammit,-4.553876891600541
dammit </s>,0.0
oh we've,-4.110873864173311
we've somebody,-0.6931471805599453
somebody on,-0.6931471805599453
on an,-5.5626028611934215
an expense,-4.983606621708336
expense account,0.0
account so,0.0
so money,-3.506557897319982
no matter,-5.187385805840755
<s> we've,-9.054271186326293
we've got,-0.6931471805599453
far we,-3.9019726695746444
<s> matter,-9.054271186326293
<s> hello,-5.758434320321965
hello i,-1.1349799328389845
saturday italian,-5.0689042022202315
fifteen bucks,-4.197201947661808
bucks </s>,-0.2602830982636664
spend twelve,-4.356708826689592
twelve bucks,-2.6741486494265287
on next,-4.646312129319266
tuesday </s>,-0.5007752879124893
eat to,-6.7226297948554485
